Operator,Task,Start,Finish,Successor
1,3887124,10.000000000000057,20.55666666666672,3883563
1,3883563,30.88875814531093,41.2454248119776,3885445
1,3885445,51.54960944267699,61.86960944267699,3880930
1,3880930,72.17100338968189,82.52433672301522,3881384
1,3881384,92.8257306700201,103.17239733668677,3881372
1,3881372,113.47658196838617,123.84324863505284,3888497
1,3888497,134.16138669022467,144.514720023558,3880123
1,3880123,154.83285807872983,165.18285807872982,3880843
1,3880843,175.48704271042922,185.81704271042923,3879826
1,3879826,196.39471444218862,206.81138110885527,0
